corner_place_id,google_id,name,neighborhood,website,instagram_handle,tags,place_id,licence,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,display_name,address,extratags,boundingbox
22726,ChIJ_R0w0SRZwokRCUZlNLG9B-A,Rhythm Zero,Greenpoint,https://www.rhythmzeronyc.com/,rhythmzeronyc,{cafe},333022909,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,10557706111,40.7302525,-73.9598036,amenity,cafe,30,9.175936522464359e-05,amenity,"Rhythm Zero, 38, Kent Street, Greenpoint, Brooklyn, Kings County, City of New York, New York, 11222, United States","{'amenity': 'Rhythm Zero', 'house_number': '38', 'road': 'Kent Street', 'neighbourhood': 'Greenpoint', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11222', 'country': 'United States', 'country_code': 'us'}",{'check_date': '2023-01-15'},"['40.7302025', '40.7303025', '-73.9598536', '-73.9597536']"
512,ChIJA5V7V69ZwokRNI_y14Yvu-w,Paper Coffee,NoMad,https://www.madehotels.com/eat-drink,madehotels,{cafe},,,,,,,,,,,,,,,
2709,ChIJ8x4nPnRbwokRozC-WjZ0VMI,Happy Medium,Two Bridges,https://happy-medium.co/,,{cafe},,,,,,,,,,,,,,,
478,ChIJYY-OM4RZwokRvA7ECx3HRZw,PUBLIC Hotel,Lower East Side,https://www.publichotels.com/?utm_source=local-directories&utm_medium=organic&utm_campaign=travelclick-localconnect,publichotels,{lodging},,,,,,,,,,,,,,,
107629,ChIJ49KsB19ZwokR8VwrMbECQr8,Sip&Guzzle,West Village,http://www.sipandguzzlenyc.com/,sipandguzzlenyc,"{bar,restaurant}",,,,,,,,,,,,,,,
36,ChIJyVOaMJtZwokRdMND4_f_L-U,Joyface,Alphabet City,http://joyface.nyc/,joyfacenyc,{bar},332625818,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,11623463037,40.723899,-73.9787679,amenity,bar,30,9.175936522464359e-05,amenity,"Joyface, 104, Avenue C, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10009, United States","{'amenity': 'Joyface', 'house_number': '104', 'road': 'Avenue C', 'neighbourhood': 'Manhattan Community Board 3', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10009', 'country': 'United States', 'country_code': 'us'}","{'opening_hours': 'We-Sa 19:00-03:00; Tu, Su 19:00-02:00'}","['40.7238490', '40.7239490', '-73.9788179', '-73.9787179']"
1951,ChIJnSKGEJlZwokRQIpiCvzKzV4,Strand Book Store,East Village,https://www.strandbooks.com/,strandbookstore,"{book_store,shop}",,,,,,,,,,,,,,,
17385,ChIJWd7fRdZZwokRhru5tn4KsVM,Torrisi,Little Italy,https://www.torrisinyc.com/?utm_medium=Click&utm_source=GoogleMyBusiness,majorfoodgroup,{restaurant},334977995,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,11943260737,40.724217,-73.9954001,amenity,restaurant,30,9.175936522464359e-05,amenity,"Torrisi, 275, Mulberry Street, East Village, NoHo, Manhattan, New York County, City of New York, New York, 10012, United States","{'amenity': 'Torrisi', 'house_number': '275', 'road': 'Mulberry Street', 'neighbourhood': 'East Village', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10012', 'country': 'United States', 'country_code': 'us'}","{'cuisine': 'italian', 'website': 'https://www.torrisinyc.com', 'cocktails': 'yes', 'drink:beer': 'yes', 'drink:wine': 'yes', 'wheelchair': 'yes', 'drink:liquor': 'yes', 'opening_hours': 'Mo 17:00-23:30; Tu-Sa 11:30-14:00,17:00-23:30'}","['40.7241670', '40.7242670', '-73.9954501', '-73.9953501']"
397,ChIJmZ5emqJYwokRuDz79o0coAQ,Guggenheim Museum,Carnegie Hill,https://www.guggenheim.org/,guggenheim,{culture},334172227,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",way,170149134,40.7829932,-73.95892501810057,tourism,museum,30,0.5755946953129426,tourism,"Guggenheim Museum, 1071, 5th Avenue, Carnegie Hill, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10128, United States","{'tourism': 'Guggenheim Museum', 'house_number': '1071', 'road': '5th Avenue', 'neighbourhood': 'Carnegie Hill', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10128', 'country': 'United States', 'country_code': 'us'}","{'ele': '33', 'fee': 'yes', 'museum': 'art', 'ref:whc': '1496rev', 'website': 'https://www.guggenheim.org/new-york', 'building': 'museum', 'heritage': '1', 'ref:nrhp': '05000443', 'wikidata': 'Q201469', 'wikipedia': 'en:Solomon R. Guggenheim Museum', 'wheelchair': 'yes', 'description': 'Hint: Saturdays 18:00-20:00 Pay-What-You-Wish Admission', 'contact:phone': '+1 212-423-3500', 'opening_hours': 'Mo-Su 10:30-17:30; Nov Th[4] off; Dec 24 10:30-16:00; Dec 25 off', 'building:levels': '6', 'fee:conditional': 'no @ age < 12', 'check_date:opening_hours': '2024-09-05'}","['40.7826754', '40.7833084', '-73.9592104', '-73.9585580']"
11889,ChIJQT7u80BZwokR5MLuGvTsBiY,St. Jardim,West Village,http://www.stjardimnyc.com/,stjardimnyc,"{cafe,restaurant,bar}",331149632,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,10885671406,40.7343508,-74.0028751,amenity,bar,30,9.175936522464359e-05,amenity,"St. Jardim, West 10th Street, Manhattan, New York County, City of New York, New York, 10014, United States","{'amenity': 'St. Jardim', 'road': 'West 10th Street', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10014', 'country': 'United States', 'country_code': 'us'}",,"['40.7343008', '40.7344008', '-74.0029251', '-74.0028251']"
1923,ChIJF9Du35RZwokRFGd0oc4diZs,Magnolia Bakery,West Village,http://www.magnoliabakery.com/,magnoliabakery,"{bakery,restaurant}",330640206,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,2569259857,40.7358879,-74.005,shop,pastry,30,0.27844345352870076,shop,"Magnolia Bakery, 401, Bleecker Street, Manhattan, New York County, City of New York, New York, 10014, United States","{'shop': 'Magnolia Bakery', 'house_number': '401', 'road': 'Bleecker Street', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10014', 'country': 'United States', 'country_code': 'us'}","{'wikidata': 'Q6731861', 'wheelchair': 'yes', 'contact:phone': '+1 2124622572', 'opening_hours': 'Su-Th 11:00-20:00; Fr-Sa 11:00-21:00', 'contact:twitter': 'http://twitter.com/magnoliabakery', 'contact:website': 'https://www.magnoliabakery.com/', 'contact:facebook': 'https://www.facebook.com/MagnoliaBakery', 'contact:instagram': 'http://instagram.com/magnoliabakery'}","['40.7358379', '40.7359379', '-74.0050500', '-74.0049500']"
616,ChIJ_abIqHtZwokRLWbw0G-lzu8,Café-Flor / Bar 21,Chelsea District,https://www.raulavilainc.com/Raul_Inc/cafe,cafeflornyc,"{cafe,bar}",,,,,,,,,,,,,,,
10592,ChIJ1-mW-LhbwokR7Ryv5ha-gzc,Golden Diner,Two Bridges,http://www.goldendinerny.com/,goldendinerny,{restaurant},332709991,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,6231502060,40.7124474,-73.9942216,amenity,restaurant,30,9.175936522464359e-05,amenity,"Golden Diner, 123, Madison Street, Two Bridges, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States","{'amenity': 'Golden Diner', 'house_number': '123', 'road': 'Madison Street', 'neighbourhood': 'Two Bridges', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10002', 'country': 'United States', 'country_code': 'us'}","{'cuisine': 'chinese', 'website': 'https://goldendinerny.com', 'wheelchair': 'yes', 'indoor_seating': 'yes', 'outdoor_seating': 'yes'}","['40.7123974', '40.7124974', '-73.9942716', '-73.9941716']"
1942,ChIJN3MJ6pRYwokRiXg91flSP8Y,Whitney Museum of American Art,Meatpacking District,https://whitney.org/,whitneymuseum,{culture},,,,,,,,,,,,,,,
641,ChIJKRVIbKhZwokRBg-yFy8VlKA,Her Name is Han,Midtown South,http://www.hernameishan.com/,hernameishan,{restaurant},333081786,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,4167956350,40.7461934,-73.9847787,amenity,restaurant,30,9.175936522464359e-05,amenity,"Her Name is Han, 17, East 31st Street, Koreatown, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States","{'amenity': 'Her Name is Han', 'house_number': '17', 'road': 'East 31st Street', 'neighbourhood': 'Koreatown', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10016', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1 212-779-9990', 'cuisine': 'korean', 'website': 'https://www.hernameishan.com', 'website:menu': 'https://www.hernameishan.com/han-menu', 'opening_hours': 'Mo-Su 12:00-14:30; Mo-Fr 17:30-23:00; Sa-Su 17:30-00:00', 'website:booking': 'https://www.resy.com/cities/ny/her-name-is-han', 'contact:instagram': 'https://www.instagram.com/hernameishan'}","['40.7461434', '40.7462434', '-73.9848287', '-73.9847287']"
530,ChIJUWNTySlawokRFApT4_EDvv8,Pizza Coming Soon,Chinatown,https://comingsoonnewyork.com/,comingsoonny,{shop},347481754,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,5031457072,49.2805444,-123.1001444,amenity,restaurant,30,7.869764248107145e-05,amenity,"Pizza Coming Soon, 179, East Pender Street, Chinatown, Downtown, Vancouver, Metro Vancouver Regional District, British Columbia, V6A, Canada","{'amenity': 'Pizza Coming Soon', 'house_number': '179', 'road': 'East Pender Street', 'neighbourhood': 'Chinatown', 'suburb': 'Downtown', 'city': 'Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'ISO3166-2-lvl4': 'CA-BC', 'postcode': 'V6A', 'country': 'Canada', 'country_code': 'ca'}",{'smoking': 'no'},"['49.2804944', '49.2805944', '-123.1001944', '-123.1000944']"
1442,ChIJUZ0c7MpYwokRh8SiMzCXL98,The Noguchi Museum,Queens,http://www.noguchi.org/,NoguchiMuseum,{culture},330511724,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",way,383689939,40.766990050000004,-73.93760723041177,tourism,museum,30,0.3315961781265068,tourism,"The Noguchi Museum, 9-01, 33rd Road, Ravenswood, Queens, Queens County, City of New York, New York, 11106, United States","{'tourism': 'The Noguchi Museum', 'house_number': '9-01', 'road': '33rd Road', 'neighbourhood': 'Ravenswood', 'borough': 'Queens', 'county': 'Queens County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11106', 'country': 'United States', 'country_code': 'us'}","{'fee': 'yes', 'phone': '+1 718-204-7088', 'website': 'https://www.noguchi.org/', 'wikidata': 'Q836080', 'wikipedia': 'en:Noguchi Museum', 'wheelchair': 'yes', 'reservation': 'recommended', 'contact:email': 'info@noguchi.org', 'opening_hours': 'Mo, Tu off; We-Su 11:00-18:00; Dec 25 off;', 'contact:facebook': 'NoguchiMuseum', 'contact:instagram': 'noguchimuseum'}","['40.7665784', '40.7671561', '-73.9382581', '-73.9373221']"
432,ChIJfd-PtKNZwokR-m-0kzVTgBs,Thai Villa,Chelsea,https://thaivillanyc.com/,thaivillanyc,{restaurant},,,,,,,,,,,,,,,
1211,ChIJLyS5dYRZwokRlkA0g9eijjs,Laser Wolf Brooklyn,Brooklyn,https://www.laserwolfbrooklyn.com/,laserwolf_bk,{restaurant},,,,,,,,,,,,,,,
21845,ChIJhUDJFUVZwokRkNERZsyOxWo,Ariari,East Village,https://ariarinyc.com/,ariarinyc,{restaurant},330839611,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,4492691093,40.7272468,-73.98579,amenity,restaurant,30,9.175936522464359e-05,amenity,"Ariari, 119, 1st Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States","{'amenity': 'Ariari', 'house_number': '119', 'road': '1st Avenue', 'neighbourhood': 'Manhattan Community Board 3', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10003', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1-646-422-7466', 'cuisine': 'korean', 'website': 'https://ariarinyc.com', 'check_date': '2024-11-08', 'opening_hours': 'Mo-Th 17:00-23:00; Fr: 17:00-24:00; Sa 16:30-24:00; Su 16:30-23:00'}","['40.7271968', '40.7272968', '-73.9858400', '-73.9857400']"
222,ChIJK_ojbpxZwokR6hv_SRNgG9Q,Cha-An,East Village,https://www.chaanteahouse.com/,chaanteahouse,"{cafe,restaurant}",,,,,,,,,,,,,,,
48860,ChIJaWBLA_pZwokRX2BYIIr6rwE,Moono,Midtown South,http://www.moononyc.com/,moono.nyc,{restaurant},,,,,,,,,,,,,,,
8578,ChIJw9h8wGpZwokRitJrDNaSqrg,Lysée,Flatiron District,https://www.lyseenyc.com/,lysee.nyc,{shop},,,,,,,,,,,,,,,
2485,ChIJCXoPsPRYwokRsV1MYnKBfaI,American Museum of Natural History,Upper West Side,https://www.amnh.org/,,{culture},332865735,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",way,388436810,40.78110065,-73.97423619833333,tourism,museum,30,0.5919224511653975,tourism,"American Museum of Natural History, 180, Central Park West, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States","{'tourism': 'American Museum of Natural History', 'house_number': '180', 'road': 'Central Park West', 'neighbourhood': 'Manhattan Community Board 7', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10024', 'country': 'United States', 'country_code': 'us'}","{'fee': 'yes', 'layer': '1', 'phone': '+1 212-769-5100', 'height': '46', 'website': 'https://www.amnh.org/', 'building': 'museum', 'wikidata': 'Q217717', 'wikipedia': 'en:American Museum of Natural History', 'start_date': '1869-04-06', 'wheelchair': 'yes', 'description': 'The American Museum of Natural History is a natural history museum on the Upper West Side of Manhattan in New York City. In Theodore Roosevelt Park, across the street from Central Park, the museum complex comprises 26 interconnected buildings.', 'payment:visa': 'yes', 'opening_hours': 'Mo-Su 10:00-17:30', 'building:levels': '5', 'internet_access': 'wlan', 'air_conditioning': 'yes', 'payment:mastercard': 'yes', 'toilets:wheelchair': 'yes', 'internet_access:fee': 'no'}","['40.7800328', '40.7821645', '-73.9757936', '-73.9726284']"
907,ChIJ5-8q3ST2wokRUmUlDRQUb7g,Mama’s TOO!,Bloomingdale,http://mamastoo.com/,mamas_too,{restaurant},332621599,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,9496920117,40.800798,-73.967649,amenity,restaurant,30,9.175936522464359e-05,amenity,"Mama’s TOO!, 2750, Broadway, Bloomingdale, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States","{'amenity': 'Mama’s TOO!', 'house_number': '2750', 'road': 'Broadway', 'neighbourhood': 'Bloomingdale', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10025', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1-212-510-7256', 'cuisine': 'pizza'}","['40.8007480', '40.8008480', '-73.9676990', '-73.9675990']"
55991,ChIJJ4WSJoZZwokRJVJJaTVLn1o,Popup Bagels,Greenwich Village,https://www.popupbagels.com/,popupbagels,{bakery},,,,,,,,,,,,,,,
3365,ChIJCfLy3phZwokRYh582zJlIiA,The Nines,NoHo,http://ninesnyc.com/,thenines_nyc,{restaurant},,,,,,,,,,,,,,,
1154,ChIJETquaPVZwokRVYYGSKrg4E0,Bubby's,Tribeca,https://www.bubbys.com/,bubbys,"{bar,bakery,restaurant}",329850127,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,2565708108,40.7198226,-74.0084234,amenity,restaurant,30,9.175936522464359e-05,amenity,"Bubby's, 120, Hudson Street, Tribeca, Manhattan, New York County, City of New York, New York, 10013, United States","{'amenity': ""Bubby's"", 'house_number': '120', 'road': 'Hudson Street', 'neighbourhood': 'Tribeca', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10013', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1 212 219 0666', 'website': 'http://bubbys.com/tribeca/', 'opening_hours': 'Su-Th 08:00-23:00; Fr-Sa 08:00-22:00', 'indoor_seating': 'yes', 'internet_access': 'wlan', 'outdoor_seating': 'yes'}","['40.7197726', '40.7198726', '-74.0084734', '-74.0083734']"
2753,ChIJDeMIF1xZwokRoII7oV2s-HE,Land to Sea,Brooklyn,http://landtoseanyc.com/,landtoseanyc,"{cafe,bar}",332524495,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,10822789007,40.7168388,-73.944581,amenity,cafe,30,9.175936522464359e-05,amenity,"Land to Sea, 402, Graham Avenue, Williamsburg, Brooklyn, Kings County, City of New York, New York, 11211, United States","{'amenity': 'Land to Sea', 'house_number': '402', 'road': 'Graham Avenue', 'suburb': 'Williamsburg', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11211', 'country': 'United States', 'country_code': 'us'}","{'coffee': 'yes', 'toilets': 'yes', 'website': 'https://www.landtoseanyc.com/', 'takeaway': 'yes', 'opening_hours': 'Mo-Su 08:00-18:00', 'toilets:unisex': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no'}","['40.7167888', '40.7168888', '-73.9446310', '-73.9445310']"
9907,ChIJR9OEk_BdwokR9Qxlpi3I1ro,Eyval,Brooklyn,http://www.eyvalnyc.com/,eyval_brooklyn,{restaurant},,,,,,,,,,,,,,,
12548,ChIJ9aMCWaxbwokRZHJGmTBxFtQ,Time Out Market New York,Brooklyn,https://www.timeoutmarket.com/newyork/,timeoutmarketnewyork,"{restaurant,bar}",333446355,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,6562836990,40.7035986,-73.9918867,amenity,food_court,30,9.175936522464359e-05,amenity,"Time Out Market New York, Water Street, Dumbo, Brooklyn, Kings County, City of New York, New York, 11201, United States","{'amenity': 'Time Out Market New York', 'road': 'Water Street', 'neighbourhood': 'Dumbo', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11201', 'country': 'United States', 'country_code': 'us'}","{'phone': '917 810 4855', 'website': 'https://www.timeoutmarket.com/newyork/', 'opening_hours': 'Su-Th 08:00-23:00; Fr-Sa 08:00-24:00'}","['40.7035486', '40.7036486', '-73.9919367', '-73.9918367']"
2444,ChIJo4XQ00RbwokRomqfPVik1s4,Le Dive,Chinatown,http://www.ledivenyc.com/,ledivenyc,"{night_club,bar}",,,,,,,,,,,,,,,
8853,ChIJP8URcY5ZwokRhFpdfNcK-FI,Sadelle’s,SoHo,https://www.sadelles.com/?utm_medium=Click&utm_source=GoogleMyBusiness,majorfoodgroup,{restaurant},331150885,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,5628809026,40.7262525,-74.0001116,amenity,restaurant,30,9.175936522464359e-05,amenity,"Sadelle’s, 463, West Broadway, University Village, Manhattan, New York County, City of New York, New York, 10012, United States","{'amenity': 'Sadelle’s', 'house_number': '463', 'road': 'West Broadway', 'neighbourhood': 'University Village', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10012', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1-212-776-4926', 'cuisine': 'seafood;bagel', 'website': 'https://www.sadelles.com/', 'delivery': 'yes', 'wheelchair': 'yes', 'reservation': 'yes', 'opening_hours': 'Mo-We 08:30-14:30; Th-Sa 08:30-20:30; Su 08:30-17:00'}","['40.7262025', '40.7263025', '-74.0001616', '-74.0000616']"
2711,ChIJZyJMS5xZwokR6LR59bMP6s8,Hi-Collar,East Village,http://www.hi-collar.com/,hi_collar,"{restaurant,bar}",331399145,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,9559639727,40.7295825,-73.9878389,amenity,restaurant,30,9.175936522464359e-05,amenity,"Hi-Collar, 231, East 9th Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States","{'amenity': 'Hi-Collar', 'house_number': '231', 'road': 'East 9th Street', 'neighbourhood': 'Manhattan Community Board 3', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10003', 'country': 'United States', 'country_code': 'us'}","{'cuisine': 'japanese', 'opening_hours': 'Mo-Sa 11:00-18:00, 19:00-24:00'}","['40.7295325', '40.7296325', '-73.9878889', '-73.9877889']"
2703,ChIJe8TwIpRYwokRbZVYCpL0UWo,Albertine,Upper East Side,http://www.albertine.com/,albertinebooks,"{book_store,shop}",,,,,,,,,,,,,,,
20646,ChIJ3453OAdZwokRja92OOKCugM,The Morgan Library & Museum,Murray Hill,https://www.themorgan.org/,themorganlibrary,{culture},,,,,,,,,,,,,,,
534,ChIJcfbyqFNZwokRUoBP92II4c0,Nami Nori,West Village,http://naminori.nyc/,naminori.nyc,{restaurant},,,,,,,,,,,,,,,
1940,ChIJxZmzO7hZwokRx2fls4uU4YU,Semma,West Village,http://semma.nyc/,semmanyc,{restaurant},333186819,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,10994970405,40.7360072,-74.0005291,amenity,restaurant,30,9.175936522464359e-05,amenity,"Semma, Greenwich Avenue, Manhattan, New York County, City of New York, New York, 10011, United States","{'amenity': 'Semma', 'road': 'Greenwich Avenue', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10011', 'country': 'United States', 'country_code': 'us'}","{'cuisine': 'indian', 'opening_hours': 'Tu-Su 17:00-22:00'}","['40.7359572', '40.7360572', '-74.0005791', '-74.0004791']"
101426,ChIJ3dBW9_dZwokR43yOR9TxvXE,Sorate,SoHo,https://sorate.co/,sorate.co,{destination},,,,,,,,,,,,,,,
623,ChIJ3au6oIdZwokRRpuRY9nbgik,Shu Jiao Fu Zhou,Chinatown,https://www.shujiaony.com/,,{restaurant},,,,,,,,,,,,,,,
13987,ChIJ2YwyMVhZwokRE47dTb7x1fo,Okonomi,Brooklyn,https://www.okonomi.us/,okonomi_yujiramen,{restaurant},332522935,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,4749896522,40.7125574,-73.9487358,amenity,restaurant,30,9.175936522464359e-05,amenity,"Okonomi, 150, Ainslie Street, Williamsburg, Brooklyn, Kings County, City of New York, New York, 11211, United States","{'amenity': 'Okonomi', 'house_number': '150', 'road': 'Ainslie Street', 'suburb': 'Williamsburg', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11211', 'country': 'United States', 'country_code': 'us'}","{'cuisine': 'japanese;ramen', 'opening_hours': 'Mo-Fr 09:00-15:00, 18:00-23:00;Sa-Su 10:00-16:00'}","['40.7125074', '40.7126074', '-73.9487858', '-73.9486858']"
2374,ChIJxwwfGoJZwokRdkYwAaTplOg,Pause Cafe,Lower East Side,http://www.pausecafenyc.com/,pausecafenyc,"{cafe,restaurant}",332820268,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,2178336350,40.7212256,-73.984094,amenity,cafe,30,9.175936522464359e-05,amenity,"Pause Cafe, 3, Clinton Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States","{'amenity': 'Pause Cafe', 'house_number': '3', 'road': 'Clinton Street', 'neighbourhood': 'Manhattan Community Board 3', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10002', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1-212-677-5415', 'cuisine': 'moroccan;coffee;breakfast;brunch', 'website': 'https://www.pausecafenyc.com/', 'opening_hours': 'Mo-Sa 8:00-20:00; Su 9:00-19:00', 'indoor_seating': 'yes', 'diet:vegetarian': 'yes', 'internet_access': 'yes', 'outdoor_seating': 'yes', 'internet_access:fee': 'no', 'internet_access:ssid': 'PAUSE CAFE GUEST WIFI', 'internet_access:password': 'Eatdrinkpause1'}","['40.7211756', '40.7212756', '-73.9841440', '-73.9840440']"
21794,ChIJAQCweZxZwokRmyqYmYM3Ze8,Mountain House East Village 川山甲,East Village,https://www.szechuanmountainhouse.com/,szechuanmountainhouse,{restaurant},,,,,,,,,,,,,,,
1150,ChIJbQc9ABZZwokRMAK6C-Ekxg4,Bonnie's,Brooklyn,https://www.bonniesbrooklyn.com/,bonniesbrooklyn,{restaurant},332102557,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,2842244614,40.7178242,-73.9465104,amenity,restaurant,30,9.175936522464359e-05,amenity,"Bonnie's, 398, Manhattan Avenue, Greenpoint, Brooklyn, Kings County, City of New York, New York, 11211, United States","{'amenity': ""Bonnie's"", 'house_number': '398', 'road': 'Manhattan Avenue', 'neighbourhood': 'Greenpoint', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11211', 'country': 'United States', 'country_code': 'us'}","{'email': 'hello@bonniesbrooklyn.com', 'phone': '+1 914 875 3709', 'cuisine': 'cantonese;chinese', 'website': 'https://www.bonniesbrooklyn.com/', 'description': ""Bonnie's is a Cantonese American restaurant from Calvin Eng located in Williamsburg, Brooklyn."", 'reservation': 'yes', 'opening_hours': 'Mo off; Tu-Fr 17:00-22:00; Sa,Su 11:00-14:30,17:00-22:00', 'contact:instagram': 'https://www.instagram.com/bonniesbrooklyn/'}","['40.7177742', '40.7178742', '-73.9465604', '-73.9464604']"
139245,ChIJ02sY7ydZwokRQNtTpmBywcc,KIJITORA,Brooklyn,https://www.kijitorabrooklyn.com/,,{cafe},,,,,,,,,,,,,,,
4347,ChIJI3VG1kxYwokRECoJD1lSvSY,Parcelle Chinatown,Chinatown,http://www.parcellewine.com/,parcellewine,"{restaurant,bar}",,,,,,,,,,,,,,,
2347,ChIJqaiomQBZwokRTHOaUG7fUTs,New York Public Library - Stephen A. Schwarzman Building,Midtown South,https://www.nypl.org/locations/schwarzman,nypl,{culture},,,,,,,,,,,,,,,
15968,ChIJV8leYltbwokRj0VpRTF8wqk,Reception Bar,Chinatown,http://receptionbar.nyc/,receptionbar.nyc,"{bar,night_club}",,,,,,,,,,,,,,,
